ruimteverwarming,sanitair warm water,elektriciteit,,,totaal,bron
1.40E-05,6.94E-06,1.93E-05,,,,
1.40E-05,6.94E-06,2.03E-05,,,,
1.40E-05,6.94E-06,0.000021815,,,,
1.40E-05,6.94E-06,2.27E-05,,,,
1.58E-05,1.24E-05,2.36E-05,,,,
1.58E-05,1.24E-05,2.48E-05,,,,
1.58E-05,1.24E-05,2.59E-05,,,,
1.58E-05,1.24E-05,2.61E-05,,,,
1.18E-05,6.38E-05,2.72E-05,,,,
1.18E-05,6.38E-05,2.77E-05,,,,
1.18E-05,6.38E-05,2.77E-05,,,,
1.18E-05,6.38E-05,2.76E-05,,,,
9.26E-06,0.000107623,2.78E-05,,,,
9.26E-06,0.000107623,2.76E-05,,,,
9.26E-06,0.000107623,2.75E-05,,,,
9.26E-06,0.000107623,2.76E-05,,,,
8.15E-06,5.56E-05,2.76E-05,,,,
8.15E-06,5.56E-05,2.79E-05,,,,
8.15E-06,5.56E-05,2.83E-05,,,,
8.15E-06,5.56E-05,2.85E-05,,,,
6.52E-06,5.15E-05,2.88E-05,,,,
6.52E-06,5.15E-05,3.00E-05,,,,
6.52E-06,5.15E-05,3.09E-05,,,,
6.52E-06,5.15E-05,3.06E-05,,,,
6.40E-06,4.80E-05,2.93E-05,,,,
6.40E-06,4.80E-05,2.86E-05,,,,
6.40E-06,4.80E-05,0.000028014,,,,
6.40E-06,4.80E-05,2.72E-05,,,,
6.66E-06,4.53E-05,2.73E-05,,,,
6.66E-06,4.53E-05,2.74E-05,,,,
6.66E-06,4.53E-05,2.70E-05,,,,
6.66E-06,4.53E-05,2.64E-05,,,,
5.92E-06,4.87E-05,2.57E-05,,,,
5.92E-06,4.87E-05,2.53E-05,,,,
5.92E-06,4.87E-05,2.50E-05,,,,
5.92E-06,4.87E-05,2.52E-05,,,,
5.56E-06,3.50E-05,2.50E-05,,,,
5.56E-06,3.50E-05,2.48E-05,,,,
5.56E-06,3.50E-05,2.50E-05,,,,
5.56E-06,3.50E-05,2.54E-05,,,,
6.34E-06,2.61E-05,2.57E-05,,,,
6.34E-06,2.61E-05,2.63E-05,,,,
6.34E-06,2.61E-05,2.76E-05,,,,
6.34E-06,2.61E-05,2.89E-05,,,,
7.40E-06,2.27E-05,3.07E-05,,,,
7.40E-06,2.27E-05,3.20E-05,,,,
7.40E-06,2.27E-05,3.34E-05,,,,
7.40E-06,2.27E-05,3.48E-05,,,,
8.57E-06,2.82E-05,3.58E-05,,,,
8.57E-06,2.82E-05,3.61E-05,,,,
8.57E-06,2.82E-05,0.000036759,,,,
8.57E-06,2.82E-05,3.68E-05,,,,
9.16E-06,2.00E-05,3.68E-05,,,,
9.16E-06,2.00E-05,3.63E-05,,,,
9.16E-06,2.00E-05,3.58E-05,,,,
9.16E-06,2.00E-05,3.57E-05,,,,
9.04E-06,4.19E-05,3.48E-05,,,,
9.04E-06,4.19E-05,3.41E-05,,,,
9.04E-06,4.19E-05,3.40E-05,,,,
9.04E-06,4.19E-05,3.39E-05,,,,
8.01E-06,2.82E-05,3.36E-05,,,,
8.01E-06,2.82E-05,3.31E-05,,,,
8.01E-06,2.82E-05,3.27E-05,,,,
8.01E-06,2.82E-05,3.44E-05,,,,
6.20E-06,9.68E-06,3.21E-05,,,,
6.20E-06,9.68E-06,3.07E-05,,,,
6.20E-06,9.68E-06,2.98E-05,,,,
6.20E-06,9.68E-06,2.89E-05,,,,
5.07E-06,1.24E-05,2.67E-05,,,,
5.07E-06,1.24E-05,2.51E-05,,,,
5.07E-06,1.24E-05,2.40E-05,,,,
5.07E-06,1.24E-05,2.25E-05,,,,
4.62E-06,6.25E-06,2.28E-05,,,,
4.62E-06,6.25E-06,2.16E-05,,,,
4.62E-06,6.25E-06,2.11E-05,,,,
4.62E-06,6.25E-06,2.02E-05,,,,
4.38E-06,2.83E-06,1.92E-05,,,,
4.38E-06,2.83E-06,1.91E-05,,,,
4.38E-06,2.83E-06,1.92E-05,,,,
4.38E-06,2.83E-06,0.000019009,,,,
4.50E-06,2.14E-06,0.000018907,,,,
4.50E-06,2.14E-06,1.88E-05,,,,
4.50E-06,2.14E-06,1.87E-05,,,,
4.50E-06,2.14E-06,1.85E-05,,,,
4.69E-06,2.14E-06,1.82E-05,,,,
4.69E-06,2.14E-06,1.81E-05,,,,
4.69E-06,2.14E-06,1.77E-05,,,,
4.69E-06,2.14E-06,1.74E-05,,,,
5.85E-06,2.83E-06,1.70E-05,,,,
5.85E-06,2.83E-06,1.67E-05,,,,
5.85E-06,2.83E-06,1.66E-05,,,,
5.85E-06,2.83E-06,1.68E-05,,,,
8.93E-06,4.88E-06,1.73E-05,,,,
8.93E-06,4.88E-06,1.74E-05,,,,
8.93E-06,4.88E-06,1.82E-05,,,,
8.93E-06,4.88E-06,1.86E-05,,,,
1.35E-05,6.94E-06,1.94E-05,,,,
1.35E-05,6.94E-06,2.03E-05,,,,
1.35E-05,6.94E-06,2.19E-05,,,,
1.35E-05,6.94E-06,2.27E-05,,,,
1.52E-05,1.24E-05,2.36E-05,,,,
1.52E-05,1.24E-05,2.46E-05,,,,
1.52E-05,1.24E-05,0.000025594,,,,
1.52E-05,1.24E-05,2.58E-05,,,,
1.13E-05,6.38E-05,2.68E-05,,,,
1.13E-05,6.38E-05,2.71E-05,,,,
1.13E-05,6.38E-05,2.69E-05,,,,
1.13E-05,6.38E-05,2.66E-05,,,,
8.87E-06,0.000107623,2.64E-05,,,,
8.87E-06,0.000107623,2.64E-05,,,,
8.87E-06,0.000107623,2.63E-05,,,,
8.87E-06,0.000107623,2.63E-05,,,,
7.81E-06,5.56E-05,2.61E-05,,,,
7.81E-06,5.56E-05,2.64E-05,,,,
7.81E-06,5.56E-05,2.67E-05,,,,
7.81E-06,5.56E-05,0.000026683,,,,
6.20E-06,5.15E-05,2.69E-05,,,,
6.20E-06,5.15E-05,2.80E-05,,,,
6.20E-06,5.15E-05,2.92E-05,,,,
6.20E-06,5.15E-05,0.000028932,,,,
6.39E-06,4.80E-05,2.76E-05,,,,
6.39E-06,4.80E-05,2.71E-05,,,,
6.39E-06,4.80E-05,0.000026614,,,,
6.39E-06,4.80E-05,0.000025738,,,,
6.55E-06,4.53E-05,2.57E-05,,,,
6.55E-06,4.53E-05,2.59E-05,,,,
6.55E-06,4.53E-05,2.56E-05,,,,
6.55E-06,4.53E-05,2.50E-05,,,,
5.78E-06,4.87E-05,2.42E-05,,,,
5.78E-06,4.87E-05,2.40E-05,,,,
5.78E-06,4.87E-05,2.38E-05,,,,
5.78E-06,4.87E-05,2.40E-05,,,,
5.41E-06,3.50E-05,2.40E-05,,,,
5.41E-06,3.50E-05,2.38E-05,,,,
5.41E-06,3.50E-05,2.41E-05,,,,
5.41E-06,3.50E-05,2.44E-05,,,,
6.14E-06,2.61E-05,2.48E-05,,,,
6.14E-06,2.61E-05,2.54E-05,,,,
6.14E-06,2.61E-05,2.66E-05,,,,
6.14E-06,2.61E-05,2.81E-05,,,,
7.14E-06,2.27E-05,2.99E-05,,,,
7.14E-06,2.27E-05,3.12E-05,,,,
7.14E-06,2.27E-05,3.26E-05,,,,
7.14E-06,2.27E-05,3.40E-05,,,,
8.26E-06,2.82E-05,3.50E-05,,,,
8.26E-06,2.82E-05,3.54E-05,,,,
8.26E-06,2.82E-05,3.60E-05,,,,
8.26E-06,2.82E-05,3.61E-05,,,,
8.83E-06,2.00E-05,3.62E-05,,,,
8.83E-06,2.00E-05,3.58E-05,,,,
8.83E-06,2.00E-05,3.53E-05,,,,
8.83E-06,2.00E-05,3.52E-05,,,,
8.71E-06,4.19E-05,3.43E-05,,,,
8.71E-06,4.19E-05,3.38E-05,,,,
8.71E-06,4.19E-05,3.36E-05,,,,
8.71E-06,4.19E-05,3.35E-05,,,,
7.72E-06,2.82E-05,3.32E-05,,,,
7.72E-06,2.82E-05,0.000032659,,,,
7.72E-06,2.82E-05,3.25E-05,,,,
7.72E-06,2.82E-05,3.40E-05,,,,
6.05E-06,9.68E-06,3.20E-05,,,,
6.05E-06,9.68E-06,3.07E-05,,,,
6.05E-06,9.68E-06,2.99E-05,,,,
6.05E-06,9.68E-06,2.91E-05,,,,
4.92E-06,1.24E-05,2.69E-05,,,,
4.92E-06,1.24E-05,2.53E-05,,,,
4.92E-06,1.24E-05,2.42E-05,,,,
4.92E-06,1.24E-05,2.26E-05,,,,
4.49E-06,6.25E-06,2.29E-05,,,,
4.49E-06,6.25E-06,2.19E-05,,,,
4.49E-06,6.25E-06,2.13E-05,,,,
4.49E-06,6.25E-06,2.04E-05,,,,
4.27E-06,2.83E-06,0.000019308,,,,
4.27E-06,2.83E-06,1.92E-05,,,,
4.27E-06,2.83E-06,1.92E-05,,,,
4.27E-06,2.83E-06,1.91E-05,,,,
4.39E-06,2.14E-06,1.90E-05,,,,
4.39E-06,2.14E-06,0.000018881,,,,
4.39E-06,2.14E-06,1.88E-05,,,,
4.39E-06,2.14E-06,1.85E-05,,,,
4.58E-06,2.14E-06,1.83E-05,,,,
4.58E-06,2.14E-06,1.82E-05,,,,
4.58E-06,2.14E-06,1.78E-05,,,,
4.58E-06,2.14E-06,1.74E-05,,,,
5.70E-06,2.83E-06,1.71E-05,,,,
5.70E-06,2.83E-06,1.67E-05,,,,
5.70E-06,2.83E-06,1.66E-05,,,,
5.70E-06,2.83E-06,1.69E-05,,,,
8.68E-06,4.88E-06,1.72E-05,,,,
8.68E-06,4.88E-06,1.74E-05,,,,
8.68E-06,4.88E-06,1.82E-05,,,,
8.68E-06,4.88E-06,1.87E-05,,,,
1.30E-05,6.94E-06,1.94E-05,,,,
1.30E-05,6.94E-06,2.02E-05,,,,
1.30E-05,6.94E-06,2.18E-05,,,,
1.30E-05,6.94E-06,2.27E-05,,,,
1.46E-05,1.24E-05,2.35E-05,,,,
1.46E-05,1.24E-05,2.45E-05,,,,
1.46E-05,1.24E-05,2.56E-05,,,,
1.46E-05,1.24E-05,2.59E-05,,,,
1.08E-05,6.38E-05,2.69E-05,,,,
1.08E-05,6.38E-05,2.75E-05,,,,
1.08E-05,6.38E-05,2.74E-05,,,,
1.08E-05,6.38E-05,2.71E-05,,,,
8.50E-06,0.000107623,2.69E-05,,,,
8.50E-06,0.000107623,2.67E-05,,,,
8.50E-06,0.000107623,2.65E-05,,,,
8.50E-06,0.000107623,2.65E-05,,,,
7.47E-06,5.56E-05,2.64E-05,,,,
7.47E-06,5.56E-05,2.67E-05,,,,
7.47E-06,5.56E-05,2.71E-05,,,,
7.47E-06,5.56E-05,0.000027143,,,,
5.88E-06,5.15E-05,0.00002747,,,,
5.88E-06,5.15E-05,0.000028563,,,,
5.88E-06,5.15E-05,2.98E-05,,,,
5.88E-06,5.15E-05,2.98E-05,,,,
6.39E-06,4.80E-05,2.90E-05,,,,
6.39E-06,4.80E-05,0.000028808,,,,
6.39E-06,4.80E-05,0.000028269,,,,
6.39E-06,4.80E-05,0.000027272,,,,
6.44E-06,4.53E-05,2.72E-05,,,,
6.44E-06,4.53E-05,2.74E-05,,,,
6.44E-06,4.53E-05,2.70E-05,,,,
6.44E-06,4.53E-05,0.000026404,,,,
5.65E-06,4.87E-05,2.56E-05,,,,
5.65E-06,4.87E-05,2.53E-05,,,,
5.65E-06,4.87E-05,2.50E-05,,,,
5.65E-06,4.87E-05,2.52E-05,,,,
5.27E-06,3.50E-05,2.54E-05,,,,
5.27E-06,3.50E-05,2.52E-05,,,,
5.27E-06,3.50E-05,2.53E-05,,,,
5.27E-06,3.50E-05,2.54E-05,,,,
5.95E-06,2.61E-05,0.000025588,,,,
5.95E-06,2.61E-05,2.60E-05,,,,
5.95E-06,2.61E-05,2.70E-05,,,,
5.95E-06,2.61E-05,2.83E-05,,,,
6.91E-06,2.27E-05,2.99E-05,,,,
6.91E-06,2.27E-05,3.10E-05,,,,
6.91E-06,2.27E-05,3.22E-05,,,,
6.91E-06,2.27E-05,3.35E-05,,,,
7.97E-06,2.82E-05,3.46E-05,,,,
7.97E-06,2.82E-05,3.52E-05,,,,
7.97E-06,2.82E-05,3.55E-05,,,,
7.97E-06,2.82E-05,3.55E-05,,,,
8.52E-06,2.00E-05,3.58E-05,,,,
8.52E-06,2.00E-05,3.54E-05,,,,
8.52E-06,2.00E-05,3.49E-05,,,,
8.52E-06,2.00E-05,3.50E-05,,,,
8.41E-06,4.19E-05,3.42E-05,,,,
8.41E-06,4.19E-05,0.000033729,,,,
8.41E-06,4.19E-05,3.35E-05,,,,
8.41E-06,4.19E-05,3.37E-05,,,,
7.44E-06,2.82E-05,3.36E-05,,,,
7.44E-06,2.82E-05,3.31E-05,,,,
7.44E-06,2.82E-05,3.28E-05,,,,
7.44E-06,2.82E-05,3.42E-05,,,,
5.90E-06,9.68E-06,3.23E-05,,,,
5.90E-06,9.68E-06,3.09E-05,,,,
5.90E-06,9.68E-06,3.01E-05,,,,
5.90E-06,9.68E-06,0.000029225,,,,
4.78E-06,1.24E-05,2.71E-05,,,,
4.78E-06,1.24E-05,0.000025473,,,,
4.78E-06,1.24E-05,2.44E-05,,,,
4.78E-06,1.24E-05,2.29E-05,,,,
4.37E-06,6.25E-06,2.32E-05,,,,
4.37E-06,6.25E-06,2.20E-05,,,,
4.37E-06,6.25E-06,2.15E-05,,,,
4.37E-06,6.25E-06,2.06E-05,,,,
4.15E-06,2.83E-06,1.95E-05,,,,
4.15E-06,2.83E-06,1.94E-05,,,,
4.15E-06,2.83E-06,1.94E-05,,,,
4.15E-06,2.83E-06,1.93E-05,,,,
4.28E-06,2.14E-06,1.92E-05,,,,
4.28E-06,2.14E-06,1.90E-05,,,,
4.28E-06,2.14E-06,1.89E-05,,,,
4.28E-06,2.14E-06,1.87E-05,,,,
4.46E-06,2.14E-06,1.84E-05,,,,
4.46E-06,2.14E-06,0.000018291,,,,
4.46E-06,2.14E-06,1.79E-05,,,,
4.46E-06,2.14E-06,1.75E-05,,,,
5.55E-06,2.83E-06,1.72E-05,,,,
5.55E-06,2.83E-06,1.68E-05,,,,
5.55E-06,2.83E-06,0.000016693,,,,
5.55E-06,2.83E-06,1.70E-05,,,,
8.44E-06,4.88E-06,1.74E-05,,,,
8.44E-06,4.88E-06,1.75E-05,,,,
8.44E-06,4.88E-06,1.84E-05,,,,
8.44E-06,4.88E-06,1.89E-05,,,,
1.26E-05,6.94E-06,0.000019564,,,,
1.26E-05,6.94E-06,2.04E-05,,,,
1.26E-05,6.94E-06,2.20E-05,,,,
1.26E-05,6.94E-06,2.29E-05,,,,
1.41E-05,1.24E-05,2.38E-05,,,,
1.41E-05,1.24E-05,2.48E-05,,,,
1.41E-05,1.24E-05,2.58E-05,,,,
1.41E-05,1.24E-05,2.60E-05,,,,
1.03E-05,6.38E-05,2.69E-05,,,,
1.03E-05,6.38E-05,2.73E-05,,,,
1.03E-05,6.38E-05,2.70E-05,,,,
1.03E-05,6.38E-05,2.66E-05,,,,
8.12E-06,0.000107623,0.000026345,,,,
8.12E-06,0.000107623,2.61E-05,,,,
8.12E-06,0.000107623,2.59E-05,,,,
8.12E-06,0.000107623,2.58E-05,,,,
7.14E-06,5.56E-05,2.56E-05,,,,
7.14E-06,5.56E-05,2.59E-05,,,,
7.14E-06,5.56E-05,2.62E-05,,,,
7.14E-06,5.56E-05,2.62E-05,,,,
5.57E-06,5.15E-05,2.65E-05,,,,
5.57E-06,5.15E-05,2.75E-05,,,,
5.57E-06,5.15E-05,2.86E-05,,,,
5.57E-06,5.15E-05,2.84E-05,,,,
6.39E-06,4.80E-05,2.75E-05,,,,
6.39E-06,4.80E-05,2.70E-05,,,,
6.39E-06,4.80E-05,2.65E-05,,,,
6.39E-06,4.80E-05,2.56E-05,,,,
6.34E-06,4.53E-05,2.56E-05,,,,
6.34E-06,4.53E-05,2.58E-05,,,,
6.34E-06,4.53E-05,2.55E-05,,,,
6.34E-06,4.53E-05,2.49E-05,,,,
5.53E-06,4.87E-05,2.41E-05,,,,
5.53E-06,4.87E-05,2.38E-05,,,,
5.53E-06,4.87E-05,2.35E-05,,,,
5.53E-06,4.87E-05,2.36E-05,,,,
5.13E-06,3.50E-05,2.37E-05,,,,
5.13E-06,3.50E-05,2.36E-05,,,,
5.13E-06,3.50E-05,2.39E-05,,,,
5.13E-06,3.50E-05,2.40E-05,,,,
5.76E-06,2.61E-05,2.44E-05,,,,
5.76E-06,2.61E-05,2.50E-05,,,,
5.76E-06,2.61E-05,2.61E-05,,,,
5.76E-06,2.61E-05,2.75E-05,,,,
6.67E-06,2.27E-05,2.91E-05,,,,
6.67E-06,2.27E-05,3.03E-05,,,,
6.67E-06,2.27E-05,3.16E-05,,,,
6.67E-06,2.27E-05,3.29E-05,,,,
7.68E-06,2.82E-05,3.39E-05,,,,
7.68E-06,2.82E-05,3.44E-05,,,,
7.68E-06,2.82E-05,3.48E-05,,,,
7.68E-06,2.82E-05,3.49E-05,,,,
8.22E-06,2.00E-05,3.50E-05,,,,
8.22E-06,2.00E-05,3.47E-05,,,,
8.22E-06,2.00E-05,3.43E-05,,,,
8.22E-06,2.00E-05,3.44E-05,,,,
8.10E-06,4.19E-05,0.000033616,,,,
8.10E-06,4.19E-05,3.33E-05,,,,
8.10E-06,4.19E-05,3.30E-05,,,,
8.10E-06,4.19E-05,3.30E-05,,,,
7.17E-06,2.82E-05,3.29E-05,,,,
7.17E-06,2.82E-05,3.24E-05,,,,
7.17E-06,2.82E-05,3.20E-05,,,,
7.17E-06,2.82E-05,3.34E-05,,,,
5.75E-06,9.68E-06,3.16E-05,,,,
5.75E-06,9.68E-06,3.04E-05,,,,
5.75E-06,9.68E-06,2.98E-05,,,,
5.75E-06,9.68E-06,2.91E-05,,,,
4.63E-06,1.24E-05,2.71E-05,,,,
4.63E-06,1.24E-05,2.55E-05,,,,
4.63E-06,1.24E-05,2.44E-05,,,,
4.63E-06,1.24E-05,2.29E-05,,,,
4.25E-06,6.25E-06,2.32E-05,,,,
4.25E-06,6.25E-06,2.21E-05,,,,
4.25E-06,6.25E-06,0.00002149,,,,
4.25E-06,6.25E-06,2.06E-05,,,,
4.04E-06,2.83E-06,1.96E-05,,,,
4.04E-06,2.83E-06,1.95E-05,,,,
4.04E-06,2.83E-06,1.94E-05,,,,
4.04E-06,2.83E-06,1.93E-05,,,,
4.18E-06,2.14E-06,0.000019237,,,,
4.18E-06,2.14E-06,1.91E-05,,,,
4.18E-06,2.14E-06,1.90E-05,,,,
4.18E-06,2.14E-06,1.87E-05,,,,
4.34E-06,2.14E-06,1.85E-05,,,,
4.34E-06,2.14E-06,1.83E-05,,,,
4.34E-06,2.14E-06,0.000017964,,,,
4.34E-06,2.14E-06,1.76E-05,,,,
5.40E-06,2.83E-06,1.72E-05,,,,
5.40E-06,2.83E-06,1.69E-05,,,,
5.40E-06,2.83E-06,1.68E-05,,,,
5.40E-06,2.83E-06,1.70E-05,,,,
8.20E-06,4.88E-06,1.74E-05,,,,
8.20E-06,4.88E-06,1.76E-05,,,,
8.20E-06,4.88E-06,1.84E-05,,,,
8.20E-06,4.88E-06,1.87E-05,,,,
1.21E-05,6.94E-06,1.94E-05,,,,
1.21E-05,6.94E-06,2.02E-05,,,,
1.21E-05,6.94E-06,2.18E-05,,,,
1.21E-05,6.94E-06,2.26E-05,,,,
1.35E-05,1.24E-05,2.35E-05,,,,
1.35E-05,1.24E-05,2.46E-05,,,,
1.35E-05,1.24E-05,2.59E-05,,,,
1.35E-05,1.24E-05,2.60E-05,,,,
9.98E-06,6.38E-05,0.000027047,,,,
9.98E-06,6.38E-05,2.75E-05,,,,
9.98E-06,6.38E-05,2.74E-05,,,,
9.98E-06,6.38E-05,2.71E-05,,,,
7.90E-06,0.000107623,2.70E-05,,,,
7.90E-06,0.000107623,2.68E-05,,,,
7.90E-06,0.000107623,2.67E-05,,,,
7.90E-06,0.000107623,2.67E-05,,,,
6.84E-06,5.56E-05,0.000026467,,,,
6.84E-06,5.56E-05,2.65E-05,,,,
6.84E-06,5.56E-05,0.000026807,,,,
6.84E-06,5.56E-05,2.68E-05,,,,
5.28E-06,5.15E-05,2.69E-05,,,,
5.28E-06,5.15E-05,2.78E-05,,,,
5.28E-06,5.15E-05,2.90E-05,,,,
5.28E-06,5.15E-05,2.88E-05,,,,
6.41E-06,4.80E-05,2.81E-05,,,,
6.41E-06,4.80E-05,2.76E-05,,,,
6.41E-06,4.80E-05,2.70E-05,,,,
6.41E-06,4.80E-05,2.61E-05,,,,
6.29E-06,4.53E-05,2.63E-05,,,,
6.29E-06,4.53E-05,2.67E-05,,,,
6.29E-06,4.53E-05,2.64E-05,,,,
6.29E-06,4.53E-05,2.57E-05,,,,
5.42E-06,4.87E-05,2.50E-05,,,,
5.42E-06,4.87E-05,2.48E-05,,,,
5.42E-06,4.87E-05,2.46E-05,,,,
5.42E-06,4.87E-05,2.46E-05,,,,
5.10E-06,3.50E-05,2.47E-05,,,,
5.10E-06,3.50E-05,2.45E-05,,,,
5.10E-06,3.50E-05,2.48E-05,,,,
5.10E-06,3.50E-05,0.000025006,,,,
5.67E-06,2.61E-05,2.52E-05,,,,
5.67E-06,2.61E-05,2.56E-05,,,,
5.67E-06,2.61E-05,2.66E-05,,,,
5.67E-06,2.61E-05,2.76E-05,,,,
6.31E-06,2.27E-05,2.90E-05,,,,
6.31E-06,2.27E-05,2.99E-05,,,,
6.31E-06,2.27E-05,3.09E-05,,,,
6.31E-06,2.27E-05,3.21E-05,,,,
7.19E-06,2.82E-05,3.31E-05,,,,
7.19E-06,2.82E-05,3.35E-05,,,,
7.19E-06,2.82E-05,3.39E-05,,,,
7.19E-06,2.82E-05,3.37E-05,,,,
7.44E-06,2.00E-05,3.38E-05,,,,
7.44E-06,2.00E-05,3.35E-05,,,,
7.44E-06,2.00E-05,3.30E-05,,,,
7.44E-06,2.00E-05,3.30E-05,,,,
7.36E-06,4.19E-05,3.22E-05,,,,
7.36E-06,4.19E-05,3.19E-05,,,,
7.36E-06,4.19E-05,3.17E-05,,,,
7.36E-06,4.19E-05,3.17E-05,,,,
6.72E-06,2.82E-05,3.15E-05,,,,
6.72E-06,2.82E-05,3.10E-05,,,,
6.72E-06,2.82E-05,3.09E-05,,,,
6.72E-06,2.82E-05,3.23E-05,,,,
5.74E-06,9.68E-06,3.07E-05,,,,
5.74E-06,9.68E-06,2.97E-05,,,,
5.74E-06,9.68E-06,2.94E-05,,,,
5.74E-06,9.68E-06,2.90E-05,,,,
4.66E-06,1.24E-05,2.73E-05,,,,
4.66E-06,1.24E-05,2.60E-05,,,,
4.66E-06,1.24E-05,2.52E-05,,,,
4.66E-06,1.24E-05,0.000023942,,,,
4.26E-06,6.25E-06,2.40E-05,,,,
4.26E-06,6.25E-06,2.31E-05,,,,
4.26E-06,6.25E-06,2.26E-05,,,,
4.26E-06,6.25E-06,2.17E-05,,,,
3.99E-06,2.83E-06,2.07E-05,,,,
3.99E-06,2.83E-06,2.04E-05,,,,
3.99E-06,2.83E-06,2.04E-05,,,,
3.99E-06,2.83E-06,2.01E-05,,,,
4.06E-06,2.14E-06,1.99E-05,,,,
4.06E-06,2.14E-06,1.97E-05,,,,
4.06E-06,2.14E-06,1.95E-05,,,,
4.06E-06,2.14E-06,1.94E-05,,,,
4.16E-06,2.14E-06,0.000019081,,,,
4.16E-06,2.14E-06,1.88E-05,,,,
4.16E-06,2.14E-06,1.83E-05,,,,
4.16E-06,2.14E-06,0.000017768,,,,
4.94E-06,2.83E-06,1.74E-05,,,,
4.94E-06,2.83E-06,1.70E-05,,,,
4.94E-06,2.83E-06,1.67E-05,,,,
4.94E-06,2.83E-06,1.68E-05,,,,
6.42E-06,4.88E-06,1.71E-05,,,,
6.42E-06,4.88E-06,1.71E-05,,,,
6.42E-06,4.88E-06,1.77E-05,,,,
6.42E-06,4.88E-06,1.78E-05,,,,
8.67E-06,6.94E-06,1.79E-05,,,,
8.67E-06,6.94E-06,1.81E-05,,,,
8.67E-06,6.94E-06,1.89E-05,,,,
8.67E-06,6.94E-06,1.91E-05,,,,
1.22E-05,1.24E-05,1.99E-05,,,,
1.22E-05,1.24E-05,2.10E-05,,,,
1.22E-05,1.24E-05,2.28E-05,,,,
1.22E-05,1.24E-05,2.41E-05,,,,
1.13E-05,6.38E-05,2.64E-05,,,,
1.13E-05,6.38E-05,2.79E-05,,,,
1.13E-05,6.38E-05,2.87E-05,,,,
1.13E-05,6.38E-05,2.89E-05,,,,
9.58E-06,0.000107623,2.93E-05,,,,
9.58E-06,0.000107623,2.97E-05,,,,
9.58E-06,0.000107623,3.00E-05,,,,
9.58E-06,0.000107623,3.01E-05,,,,
8.24E-06,5.56E-05,3.04E-05,,,,
8.24E-06,5.56E-05,3.07E-05,,,,
8.24E-06,5.56E-05,3.12E-05,,,,
8.24E-06,5.56E-05,3.13E-05,,,,
6.30E-06,5.15E-05,3.13E-05,,,,
6.30E-06,5.15E-05,3.22E-05,,,,
6.30E-06,5.15E-05,3.31E-05,,,,
6.30E-06,5.15E-05,3.32E-05,,,,
7.28E-06,4.80E-05,3.27E-05,,,,
7.28E-06,4.80E-05,3.27E-05,,,,
7.28E-06,4.80E-05,3.23E-05,,,,
7.28E-06,4.80E-05,3.15E-05,,,,
6.98E-06,4.53E-05,3.15E-05,,,,
6.98E-06,4.53E-05,3.17E-05,,,,
6.98E-06,4.53E-05,3.10E-05,,,,
6.98E-06,4.53E-05,3.04E-05,,,,
6.05E-06,4.87E-05,2.97E-05,,,,
6.05E-06,4.87E-05,2.92E-05,,,,
6.05E-06,4.87E-05,2.86E-05,,,,
6.05E-06,4.87E-05,2.87E-05,,,,
5.33E-06,3.50E-05,2.85E-05,,,,
5.33E-06,3.50E-05,2.82E-05,,,,
5.33E-06,3.50E-05,2.82E-05,,,,
5.33E-06,3.50E-05,0.000028031,,,,
5.20E-06,2.61E-05,2.78E-05,,,,
5.20E-06,2.61E-05,2.78E-05,,,,
5.20E-06,2.61E-05,2.82E-05,,,,
5.20E-06,2.61E-05,2.89E-05,,,,
5.49E-06,2.27E-05,3.00E-05,,,,
5.49E-06,2.27E-05,0.000030869,,,,
5.49E-06,2.27E-05,3.18E-05,,,,
5.49E-06,2.27E-05,0.000033073,,,,
6.23E-06,2.82E-05,3.41E-05,,,,
6.23E-06,2.82E-05,3.44E-05,,,,
6.23E-06,2.82E-05,3.46E-05,,,,
6.23E-06,2.82E-05,3.47E-05,,,,
6.57E-06,2.00E-05,3.46E-05,,,,
6.57E-06,2.00E-05,3.41E-05,,,,
6.57E-06,2.00E-05,3.36E-05,,,,
6.57E-06,2.00E-05,0.000033565,,,,
6.60E-06,4.19E-05,3.27E-05,,,,
6.60E-06,4.19E-05,3.24E-05,,,,
6.60E-06,4.19E-05,3.23E-05,,,,
6.60E-06,4.19E-05,3.21E-05,,,,
6.17E-06,2.82E-05,3.16E-05,,,,
6.17E-06,2.82E-05,0.000030977,,,,
6.17E-06,2.82E-05,3.08E-05,,,,
6.17E-06,2.82E-05,3.18E-05,,,,
5.69E-06,9.68E-06,2.99E-05,,,,
5.69E-06,9.68E-06,2.85E-05,,,,
5.69E-06,9.68E-06,2.82E-05,,,,
5.69E-06,9.68E-06,2.79E-05,,,,
4.83E-06,1.24E-05,2.64E-05,,,,
4.83E-06,1.24E-05,2.54E-05,,,,
4.83E-06,1.24E-05,2.51E-05,,,,
4.83E-06,1.24E-05,2.39E-05,,,,
4.37E-06,6.25E-06,2.41E-05,,,,
4.37E-06,6.25E-06,2.32E-05,,,,
4.37E-06,6.25E-06,2.28E-05,,,,
4.37E-06,6.25E-06,2.19E-05,,,,
4.05E-06,2.83E-06,2.09E-05,,,,
4.05E-06,2.83E-06,2.07E-05,,,,
4.05E-06,2.83E-06,2.07E-05,,,,
4.05E-06,2.83E-06,2.04E-05,,,,
4.05E-06,2.14E-06,2.03E-05,,,,
